-5.75E+01	-5.73E+01
-5.14E+01	-3.41E+01
-4.43E+01	-1.20E+01
-3.83E+01	-9.34E-02
-3.26E+01	1.02E+01
-2.66E+01	1.76E+01
-1.94E+01	2.60E+01
-1.34E+01	3.18E+01
-7.12E+00	3.78E+01
-2.37E+00	4.37E+01
4.92E+00	6.05E+01
1.25E+01	8.07E+01
1.87E+01	9.87E+01
2.45E+01	1.12E+02
3.10E+01	1.24E+02
3.68E+01	1.34E+02
4.26E+01	1.42E+02
5.00E+01	1.50E+02
5.61E+01	1.58E+02
6.30E+01	1.63E+02
6.89E+01	1.67E+02
7.19E+01	1.70E+02
7.14E+01	1.36E+02
6.68E+01	1.08E+02
6.13E+01	8.20E+01
5.58E+01	5.80E+01
5.05E+01	4.13E+01
4.24E+01	1.56E+01
3.74E+01	9.72E+00
2.44E+01	-1.02E+01
1.78E+01	-1.89E+01
1.12E+01	-2.12E+01
4.64E+00	-3.16E+01
-1.35E+00	-3.95E+01
-8.41E+00	-5.94E+01
-1.53E+01	-7.79E+01
-2.07E+01	-9.38E+01
-2.61E+01	-1.03E+02
-3.32E+01	-1.19E+02
-3.86E+01	-1.29E+02
-4.26E+01	-1.31E+02
-4.94E+01	-1.43E+02
-5.06E+01	-1.43E+02
-5.85E+01	-1.52E+02
-6.46E+01	-1.57E+02
-7.03E+01	-1.63E+02
-7.31E+01	-1.60E+02
-7.68E+01	-1.60E+02
-6.94E+01	-1.15E+02
-6.18E+01	-7.53E+01
-5.70E+01	-5.49E+01
-4.44E+01	-1.21E+01
-3.84E+01	1.03E+00
-3.16E+01	1.14E+01
-2.49E+01	2.10E+01
-1.97E+01	2.62E+01
-1.31E+01	3.29E+01
-5.91E+00	3.89E+01
-1.24E-01	4.61E+01
-2.79E-01	4.01E+01
5.46E+00	6.09E+01
1.36E+01	8.26E+01
1.97E+01	9.72E+01
2.60E+01	1.11E+02
2.26E+01	8.64E+01
1.76E+01	5.99E+01
1.33E+01	4.14E+01
9.35E+00	2.37E+01
4.72E+00	5.14E+00
2.79E-01	-9.81E+00
-6.04E+00	-3.11E+01
-9.96E+00	-4.73E+01
-1.36E+01	-5.99E+01
-1.83E+01	-7.62E+01
-2.07E+01	-8.49E+01
-2.56E+01	-9.49E+01
-1.91E+01	-5.78E+01
-1.61E+01	-4.21E+01
-1.26E+01	-2.62E+01
-1.23E+00	1.96E+01
-2.95E-01	2.24E+01
4.97E-01	-6.36E+01
-4.98E+00	-7.31E+01
-1.31E+01	-8.92E+01
-2.01E+01	-1.04E+02
-3.21E+01	-1.25E+02
-4.32E+01	-1.38E+02
-5.60E+01	-1.49E+02
-6.81E+01	-1.60E+02
-7.62E+01	-1.67E+02
-8.02E+01	-1.63E+02
-8.96E+01	-1.69E+02
-9.53E+01	-1.71E+02
-1.02E+02	-1.71E+02
-1.09E+02	-1.71E+02
-1.16E+02	-1.72E+02
-1.22E+02	-1.69E+02
-1.28E+02	-1.68E+02
-1.24E+02	-1.39E+02
-1.23E+02	-1.38E+02
-1.24E+02	-1.37E+02
-1.24E+02	-1.40E+02
-1.24E+02	-1.39E+02
-1.24E+02	-1.38E+02
-1.24E+02	-1.37E+02
-1.20E+02	-1.13E+02
-1.12E+02	-7.88E+01
-1.06E+02	-5.28E+01
-1.01E+02	-3.93E+01
-9.39E+01	-1.90E+01
-8.83E+01	-8.97E+00
-8.00E+01	2.52E+00
-7.54E+01	7.47E+00
-6.89E+01	1.16E+01
-6.31E+01	1.87E+01
-5.59E+01	2.34E+01
-5.10E+01	2.58E+01
-4.23E+01	3.20E+01
-3.68E+01	3.46E+01
-3.03E+01	3.86E+01
-2.45E+01	4.19E+01
-1.66E+01	4.89E+01
-1.15E+01	5.16E+01
2.64E-01	6.44E+01
7.24E+00	7.42E+01
1.35E+01	8.54E+01
2.25E+01	1.01E+02
3.21E+01	1.17E+02
3.44E+01	1.09E+02
3.57E+01	1.19E+02
4.60E+01	1.32E+02
5.18E+01	1.40E+02
5.66E+01	1.45E+02
6.32E+01	1.48E+02
6.93E+01	1.51E+02
7.23E+01	1.53E+02
7.74E+01	1.58E+02
8.24E+01	1.61E+02
8.91E+01	1.62E+02
9.59E+01	1.66E+02
1.02E+02	1.66E+02
1.08E+02	1.69E+02
1.15E+02	1.71E+02
1.22E+02	1.71E+02
1.27E+02	1.70E+02
1.23E+02	1.39E+02
1.18E+02	1.16E+02
1.14E+02	9.36E+01
1.05E+02	6.00E+01
8.90E+01	1.46E+01
8.26E+01	4.58E+00
8.27E+01	9.06E+00
8.26E+01	8.97E+00
7.83E+01	-4.20E+00
7.17E+01	-8.78E+00
6.54E+01	-1.39E+01
5.99E+01	-1.41E+01
5.81E+01	-1.82E+01
5.14E+01	-2.30E+01
4.56E+01	-2.60E+01
4.04E+01	-2.81E+01
3.30E+01	-3.28E+01
2.62E+01	-3.64E+01
1.84E+01	-4.10E+01
1.25E+01	-4.56E+01
4.86E+00	-5.27E+01
7.29E-01	-5.40E+01
7.45E-01	-5.13E+01
7.60E-01	-4.93E+01
-7.28E+00	-7.12E+01
-2.43E+01	-9.68E+01
-2.66E+01	-1.02E+02
-3.70E+01	-1.16E+02
-4.44E+01	-1.27E+02
-4.95E+01	-1.30E+02
-5.28E+01	-1.34E+02
-5.65E+01	-1.37E+02
-6.33E+01	-1.43E+02
-6.95E+01	-1.47E+02
-7.48E+01	-1.49E+02
-8.06E+01	-1.53E+02
-8.38E+01	-1.51E+02
-8.68E+01	-1.55E+02
-8.97E+01	-1.50E+02
-8.96E+01	-1.50E+02
-8.98E+01	-1.50E+02
-9.16E+01	-1.57E+02
-9.94E+01	-1.57E+02
-1.04E+02	-1.60E+02
-1.09E+02	-1.60E+02
-1.11E+02	-1.57E+02
-1.13E+02	-1.62E+02
-1.21E+02	-1.63E+02
-1.28E+02	-1.60E+02
-1.24E+02	-1.33E+02
-1.14E+02	-8.85E+01
-1.03E+02	-4.67E+01
-9.76E+01	-3.13E+01
-8.92E+01	-1.25E+01
-8.20E+01	-1.31E+00
-7.81E+01	3.46E+00
-7.19E+01	9.53E+00
-6.47E+01	1.72E+01
-5.48E+01	2.40E+01
-4.78E+01	2.83E+01
-4.22E+01	3.06E+01
-3.67E+01	3.30E+01
-2.97E+01	3.71E+01
-2.43E+01	3.92E+01
-1.86E+01	4.29E+01
-1.21E+01	4.82E+01
-4.27E+00	5.48E+01
1.06E+00	6.00E+01
1.07E+00	5.42E+01
1.50E+00	5.78E+01
2.85E+00	6.28E+01
1.40E+01	7.83E+01
2.38E+01	9.27E+01
3.20E+01	1.04E+02
4.01E+01	1.15E+02
5.04E+01	1.26E+02
5.79E+01	1.31E+02
6.62E+01	1.36E+02
7.56E+01	1.42E+02
8.43E+01	1.48E+02
9.02E+01	1.51E+02
9.61E+01	1.52E+02
1.02E+02	1.57E+02
1.05E+02	1.36E+02
1.07E+02	1.38E+02
1.16E+02	1.40E+02
1.20E+02	1.43E+02
1.27E+02	1.40E+02
1.26E+02	1.30E+02
1.22E+02	1.12E+02
1.22E+02	1.15E+02
1.22E+02	1.15E+02
1.22E+02	1.15E+02
1.18E+02	9.36E+01
1.13E+02	7.61E+01
1.06E+02	5.33E+01
9.62E+01	3.26E+01
8.90E+01	2.00E+01
8.37E+01	1.21E+01
7.67E+01	2.52E+00
7.01E+01	-2.99E+00
5.45E+01	-8.97E+00
5.10E+01	-9.81E+00
4.44E+01	-1.17E+01
3.67E+01	-1.38E+01
2.99E+01	-1.80E+01
2.35E+01	-2.15E+01
1.91E+01	-2.57E+01
1.43E+01	-3.04E+01
6.87E+00	-3.89E+01
2.48E-01	-4.73E+01
5.43E-01	-4.03E+01
-1.89E+00	-5.12E+01
-5.35E+00	-5.80E+01
-1.02E+01	-6.51E+01
-1.60E+01	-7.39E+01
-1.91E+01	-7.80E+01
-2.49E+01	-8.68E+01
-3.09E+01	-9.44E+01
-3.69E+01	-1.02E+02
-4.38E+01	-1.09E+02
-4.91E+01	-1.16E+02
-5.61E+01	-1.22E+02
-5.77E+01	-1.19E+02
-6.14E+01	-1.22E+02
-6.30E+01	-1.15E+02
-6.90E+01	-1.26E+02
-7.52E+01	-1.32E+02
-8.14E+01	-1.35E+02
-8.80E+01	-1.37E+02
-9.72E+01	-1.41E+02
-1.02E+02	-1.42E+02
-1.08E+02	-1.37E+02
-1.09E+02	-1.22E+02
-1.09E+02	-1.19E+02
-1.11E+02	-1.25E+02
-1.17E+02	-1.27E+02
-1.22E+02	-1.25E+02
-1.28E+02	-1.24E+02
-1.22E+02	-9.53E+01
-1.22E+02	-9.47E+01
-1.22E+02	-9.69E+01
-1.21E+02	-8.96E+01
-1.18E+02	-7.79E+01
-1.14E+02	-6.19E+01
-1.10E+02	-5.06E+01
-1.05E+02	-3.87E+01
-1.01E+02	-3.09E+01
-9.62E+01	-2.11E+01
-8.95E+01	-9.99E+00
-8.44E+01	-2.71E+00
-7.74E+01	5.14E+00
-7.12E+01	9.99E+00
-6.64E+01	1.35E+01
-6.09E+01	1.53E+01
-5.60E+01	1.88E+01
-5.04E+01	2.07E+01
-4.74E+01	2.18E+01
-4.20E+01	2.34E+01
-3.15E+01	2.77E+01
-2.56E+01	2.76E+01
-2.54E+01	2.44E+01
-2.33E+01	2.88E+01
-1.60E+01	3.41E+01
-1.19E+01	3.46E+01
-1.04E+01	3.63E+01
-6.00E+00	3.91E+01
6.36E-01	4.46E+01
1.64E+00	4.62E+01
3.89E+00	4.98E+01
5.59E+00	5.21E+01
6.75E+00	5.31E+01
7.88E+00	5.44E+01
1.08E+01	5.77E+01
1.32E+01	5.85E+01
1.48E+01	6.06E+01
1.76E+01	6.41E+01
2.03E+01	6.78E+01
2.30E+01	7.11E+01
2.50E+01	7.02E+01
2.76E+01	7.42E+01
2.96E+01	7.59E+01
3.24E+01	7.98E+01
3.57E+01	8.23E+01
4.00E+01	8.55E+01
4.22E+01	8.40E+01
3.91E+01	7.15E+01
3.29E+01	5.23E+01
2.91E+01	4.18E+01
2.71E+01	3.89E+01
2.56E+01	3.58E+01
2.38E+01	3.26E+01
2.22E+01	2.94E+01
2.04E+01	2.53E+01
1.86E+01	2.24E+01
1.48E+01	1.65E+01
1.33E+01	1.38E+01
1.13E+01	1.03E+01
9.14E+00	7.38E+00
7.37E+00	5.60E+00
4.79E+00	2.05E+00
3.54E+00	-3.74E-01
2.51E+00	-1.68E+00
5.12E-01	-4.77E+00
-3.40E+00	-1.20E+01
-6.53E+00	-1.88E+01
-9.77E+00	-2.51E+01
-1.29E+01	-3.10E+01
-1.54E+01	-3.62E+01
-1.79E+01	-4.08E+01
-2.01E+01	-4.47E+01
-2.27E+01	-4.79E+01
-2.53E+01	-5.20E+01
-2.80E+01	-5.71E+01
-3.01E+01	-5.90E+01
-3.24E+01	-6.28E+01
-3.49E+01	-6.60E+01
-3.66E+01	-6.85E+01
-3.83E+01	-7.05E+01
-4.09E+01	-7.29E+01
-4.29E+01	-7.43E+01
-3.66E+01	-4.99E+01
-3.48E+01	-4.45E+01
-3.25E+01	-3.88E+01
-3.08E+01	-3.47E+01
-2.78E+01	-2.74E+01
-2.59E+01	-2.26E+01
-2.34E+01	-1.64E+01
-2.22E+01	-1.44E+01
-1.91E+01	-7.84E+00
-1.63E+01	-2.24E+00
-1.38E+01	3.46E+00
-1.17E+01	7.75E+00
-8.35E+00	1.39E+01
-6.19E+00	1.90E+01
-2.17E-01	3.04E+01
9.31E-01	3.13E+01
